<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^BSESN,D,20090716,000000,14351.9700,14493.1000,14169.5800,14250.2500,35000,0
^BSESN,D,20090717,000000,14325.5800,14800.7000,14250.2500,14744.9200,37600,0
^BSESN,D,20090720,000000,14854.1700,15209.3600,14854.1700,15191.0100,34800,0
^BSESN,D,20090721,000000,15218.8300,15234.2100,14955.8800,15062.4900,35000,0
^BSESN,D,20090722,000000,15124.9200,15369.4200,14786.5800,14843.1200,41800,0
^BSESN,D,20090723,000000,15008.7800,15264.8400,14843.1200,15231.0400,55200,0
^BSESN,D,20090724,000000,15272.0100,15418.6100,15168.5200,15378.9600,43200,0
^BSESN,D,20090727,000000,15350.8900,15463.0900,15228.4600,15375.0400,36600,0
^BSESN,D,20090728,000000,15428.5000,15463.4600,15240.5300,15331.9400,40800,0
^BSESN,D,20090729,000000,15293.1900,15379.4300,14888.4100,15173.4600,39000,0
^BSESN,D,20090730,000000,15169.2300,15409.9100,15065.4800,15387.9600,30400,0
^BSESN,D,20090731,000000,15449.4700,15732.8100,15449.4700,15670.3100,34000,0
^BSESN,D,20090803,000000,15694.7800,15963.3600,15608.4000,15924.2300,32400,0
^BSESN,D,20090804,000000,15940.1000,16002.4600,15699.1300,15830.9800,43400,0
^BSESN,D,20090805,000000,15882.3900,15973.1000,15695.1100,15903.8300,29600,0
^BSESN,D,20090806,000000,15881.4700,15969.8100,15443.2200,15514.0300,37800,0
^BSESN,D,20090807,000000,15440.9500,15501.9400,15104.0000,15160.2400,33200,0
^BSESN,D,20090810,000000,15287.1400,15417.3400,14902.0200,15009.7700,37200,0
^BSESN,D,20090811,000000,15000.3800,15218.6500,14864.2300,15074.5900,31000,0
^BSESN,D,20090812,000000,14953.4400,15043.6200,14701.0500,15020.1600,34000,0
^BSESN,D,20090813,000000,15207.9600,15545.1300,15207.9600,15518.4900,28800,0
^BSESN,D,20090814,000000,15530.3800,15535.4700,15367.6100,15411.6300,28600,0
^BSESN,D,20090817,000000,15284.2300,15411.6300,14740.6300,14784.9200,25600,0
^BSESN,D,20090818,000000,14745.8000,15134.5100,14740.2600,15035.2600,29200,0
^BSESN,D,20090819,000000,15079.0400,15096.9400,14684.4500,14809.6400,26600,0
^BSESN,D,20090820,000000,14930.0500,15145.0000,14928.1800,15012.3200,16800,0
^BSESN,D,20090821,000000,14951.4900,15275.1700,14835.0800,15240.8300,21400,0
^BSESN,D,20090824,000000,15362.9300,15676.3500,15362.9300,15628.7500,19800,0
^BSESN,D,20090825,000000,15573.9100,15735.3200,15423.3900,15688.4700,29200,0
^BSESN,D,20090826,000000,15763.0900,15831.4900,15695.9400,15769.8500,20000,0
^BSESN,D,20090827,000000,15711.8000,15853.7100,15685.4900,15781.0700,18600,0
^BSESN,D,20090828,000000,15770.1900,15957.6700,15663.3500,15922.3400,30400,0
^BSESN,D,20090831,000000,15812.1500,15821.3500,15589.8000,15666.6400,25600,0
^BSESN,D,20090901,000000,15691.2700,15923.0900,15475.2800,15551.1900,26800,0
^BSESN,D,20090902,000000,15482.0500,15628.1000,15392.6800,15467.4600,23600,0
^BSESN,D,20090903,000000,15539.3400,15598.1800,15356.7200,15398.3300,22000,0
^BSESN,D,20090904,000000,15425.8600,15740.8300,15358.9400,15689.1200,30800,0
^BSESN,D,20090907,000000,15793.2700,16035.5000,15793.2700,16016.3200,25000,0
^BSESN,D,20090908,000000,16030.5600,16232.1600,16030.5600,16123.6700,35000,0
^BSESN,D,20090909,000000,16111.0900,16215.7400,16044.7700,16183.5500,30600,0
^BSESN,D,20090910,000000,16295.9200,16434.7700,16166.4200,16216.8600,30000,0
^BSESN,D,20090911,000000,16254.5700,16337.9800,16130.3200,16264.3000,28200,0
^BSESN,D,20090914,000000,16185.2600,16252.1800,16119.9500,16214.1900,23600,0
^BSESN,D,20090915,000000,16255.4200,16477.2300,16255.4200,16454.4500,19600,0
^BSESN,D,20090916,000000,16498.5900,16700.5600,16498.5900,16677.0400,30200,0
^BSESN,D,20090917,000000,16686.3800,16820.0200,16636.5500,16711.1100,44200,0
^BSESN,D,20090918,000000,16650.0500,16765.0300,16610.0500,16741.3000,28000,0
^BSESN,D,20090922,000000,16805.2200,16943.4900,16763.7800,16886.4300,22800,0
^BSESN,D,20090923,000000,16905.5000,16905.5800,16683.7800,16719.5000,48400,0
^BSESN,D,20090924,000000,16634.0800,16834.1000,16494.9200,16781.4300,24600,0
^BSESN,D,20090925,000000,16679.9900,16812.0200,16613.2200,16693.0000,20400,0
^BSESN,D,20090929,000000,16829.1100,16907.8400,16802.8000,16852.9100,16000,0
^BSESN,D,20090930,000000,16868.4600,17142.5200,16868.4600,17126.8400,20600,0
^BSESN,D,20091001,000000,17186.2000,17195.6100,17059.3600,17134.5500,28000,0
^BSESN,D,20091005,000000,17062.0100,17062.0100,16835.8000,16866.4100,24800,0
^BSESN,D,20091006,000000,16879.3800,16988.5600,16622.0500,16958.5400,50200,0
^BSESN,D,20091007,000000,17069.4200,17120.5600,16764.0700,16806.6600,32800,0
^BSESN,D,20091008,000000,16908.0200,16998.5200,16775.3600,16843.5400,37000,0
^BSESN,D,20091009,000000,16915.9600,16963.0800,16606.9500,16642.6600,27000,0
^BSESN,D,20091012,000000,16687.3200,17068.7800,16687.3200,17026.6700,24200,0
^BSESN,D,20091014,000000,17117.9000,17274.5900,17117.9000,17231.1100,31800,0
^BSESN,D,20091015,000000,17274.0700,17350.3900,17092.8300,17195.2000,30200,0
^BSESN,D,20091016,000000,17196.8000,17347.8500,17126.5500,17322.8200,28200,0
^BSESN,D,20091020,000000,17414.8000,17457.2600,17185.0400,17223.0100,24600,0
^BSESN,D,20091021,000000,17229.7200,17248.6900,16997.8600,17009.1700,25600,0
^BSESN,D,20091022,000000,17031.5400,17031.5400,16721.2600,16789.7400,25600,0
^BSESN,D,20091023,000000,16795.6600,17006.7700,16765.2000,16810.8100,24400,0
^BSESN,D,20091026,000000,16808.0500,16938.8800,16706.0800,16740.5000,22000,0
^BSESN,D,20091027,000000,16699.0900,16699.0900,16311.5000,16353.4000,30800,0
^BSESN,D,20091028,000000,16335.7800,16411.1400,16144.1700,16283.4900,29600,0
^BSESN,D,20091029,000000,16191.3900,16264.0900,15993.8300,16052.7200,26200,0
^BSESN,D,20091030,000000,16135.8700,16360.8800,15805.2000,15896.2800,38600,0
^BSESN,D,20091103,000000,15838.6300,15957.0600,15330.5600,15404.9400,32400,0
^BSESN,D,20091104,000000,15487.9700,15929.0900,15487.9700,15912.1300,30400,0
^BSESN,D,20091105,000000,15926.1300,16092.3800,15564.8900,16063.9000,33800,0
^BSESN,D,20091106,000000,16137.4200,16283.8600,16075.1900,16158.2800,28200,0
^BSESN,D,20091109,000000,16190.7900,16517.4200,16147.2100,16498.7200,20400,0
^BSESN,D,20091110,000000,16552.4300,16677.5300,16371.6600,16440.5600,26600,0
^BSESN,D,20091111,000000,16444.4400,16887.8000,16405.1900,16849.6000,26600,0
^BSESN,D,20091112,000000,16822.1800,16896.6200,16605.0100,16696.0300,27200,0
^BSESN,D,20091113,000000,16693.1500,16909.7400,16666.7000,16848.8300,21400,0
^BSESN,D,20091116,000000,16893.1100,17083.2000,16893.1100,17032.5100,19000,0
^BSESN,D,20091117,000000,17036.2300,17080.1700,16882.9800,17050.6500,20400,0
^BSESN,D,20091118,000000,17032.0100,17098.7900,16958.4100,16998.7800,18200,0
^BSESN,D,20091119,000000,17004.9800,17004.9800,16712.3300,16785.6500,18200,0
^BSESN,D,20091120,000000,16772.7500,17041.7900,16635.7500,17021.8500,22400,0
^BSESN,D,20091123,000000,17067.1400,17214.5800,17045.0200,17180.1800,22000,0
^BSESN,D,20091124,000000,17230.8600,17230.8600,17027.5200,17131.0800,18200,0
^BSESN,D,20091125,000000,17149.0800,17290.4800,17124.1500,17198.9500,17000,0
^BSESN,D,20091126,000000,17199.0500,17202.5100,16808.8700,16854.9300,24000,0
^BSESN,D,20091127,000000,16718.8000,16718.8000,16210.4400,16632.0100,28400,0
^BSESN,D,20091130,000000,16655.7500,17026.9100,16655.7500,16926.2200,23200,0
^BSESN,D,20091201,000000,16947.4600,17218.4600,16947.4600,17198.2700,20000,0
^BSESN,D,20091202,000000,17226.4900,17329.6800,17142.3600,17169.9100,22200,0
^BSESN,D,20091203,000000,17199.6400,17361.2700,17128.2100,17185.6800,18200,0
^BSESN,D,20091204,000000,17182.2300,17291.8300,17032.8100,17101.5400,18200,0
^BSESN,D,20091207,000000,17106.7400,17176.6200,16943.0100,16983.1400,21000,0
^BSESN,D,20091208,000000,16984.5400,17237.7900,16964.1100,17227.6800,18600,0
^BSESN,D,20091209,000000,17204.3200,17227.9600,17057.3700,17125.2200,21800,0
^BSESN,D,20091210,000000,17107.0000,17231.0500,17032.3000,17189.3100,19200,0
^BSESN,D,20091211,000000,17199.7400,17351.7100,17056.1200,17119.0300,19200,0
^BSESN,D,20091214,000000,17118.1400,17275.1900,17048.1700,17097.5500,17200,0
^BSESN,D,20091215,000000,17150.5900,17200.4700,16835.7800,16877.1600,18600,0
^BSESN,D,20091216,000000,16866.9500,16996.1200,16777.9400,16912.7700,19400,0
^BSESN,D,20091217,000000,16912.2500,16979.5200,16826.0000,16894.2500,22000,0
^BSESN,D,20091218,000000,16855.9100,16899.1900,16693.0600,16719.8300,18600,0
^BSESN,D,20091221,000000,16724.8400,16750.9900,16577.7800,16601.2000,17200,0
^BSESN,D,20091222,000000,16633.8100,16738.1200,16633.8100,16692.0000,14400,0
^BSESN,D,20091223,000000,16723.9600,17252.0900,16723.9600,17231.1100,26600,0
^BSESN,D,20091224,000000,17265.4700,17413.6900,17198.0900,17360.6100,22400,0
^BSESN,D,20091229,000000,17388.6700,17486.0500,17372.6300,17401.5600,14400,0
^BSESN,D,20091230,000000,17402.2400,17440.0500,17322.8000,17343.8200,13800,0
^BSESN,D,20091231,000000,17365.3700,17530.9400,17365.3700,17464.8100,16600,0
^BSESN,D,20100104,000000,17473.4500,17582.8400,17378.3800,17558.7300,28200,0
^BSESN,D,20100105,000000,17555.7700,17729.7800,17555.7700,17686.2400,27000,0
^BSESN,D,20100106,000000,17719.4700,17790.3300,17636.7100,17701.1300,21400,0
^BSESN,D,20100107,000000,17701.9700,17733.3400,17566.5400,17615.7200,18000,0
^BSESN,D,20100108,000000,17603.8700,17658.1200,17508.9600,17540.2900,17200,0
^BSESN,D,20100111,000000,17724.5900,17776.5700,17500.7900,17526.7100,18400,0
^BSESN,D,20100112,000000,17534.1000,17612.0000,17392.5500,17422.5100,18600,0
^BSESN,D,20100113,000000,17368.0300,17528.3100,17276.4600,17509.8000,26200,0
^BSESN,D,20100114,000000,17525.7100,17628.0400,17525.7100,17584.8700,23400,0
^BSESN,D,20100115,000000,17604.3100,17639.8500,17529.1100,17554.3000,17600,0
^BSESN,D,20100118,000000,17538.7200,17712.6000,17505.5000,17641.0800,15400,0
^BSESN,D,20100119,000000,17650.8200,17664.8600,17463.7800,17486.0600,13400,0
^BSESN,D,20100120,000000,17486.6900,17590.5900,17425.0500,17474.4900,17000,0
^BSESN,D,20100121,000000,17474.4900,17474.4900,17025.2600,17051.1400,17200,0
^BSESN,D,20100122,000000,16978.3600,17000.3300,16608.0900,16859.6800,23200,0
^BSESN,D,20100125,000000,16847.7000,16877.7700,16705.5600,16780.4600,16400,0
^BSESN,D,20100127,000000,16708.6000,16708.6000,16230.8500,16289.8200,25600,0
^BSESN,D,20100128,000000,16317.1600,16524.6900,16182.1400,16306.8700,21600,0
^BSESN,D,20100129,000000,16253.8200,16390.3100,15982.0800,16357.9600,25400,0
^BSESN,D,20100201,000000,16339.3200,16422.4000,16160.8000,16356.0300,20000,0
^BSESN,D,20100202,000000,16368.4400,16525.9800,16129.1100,16163.4400,20600,0
^BSESN,D,20100203,000000,16210.2500,16552.9900,16210.2500,16496.0500,16400,0
^BSESN,D,20100204,000000,16500.2900,16508.2200,16188.8000,16224.9500,15800,0
^BSESN,D,20100205,000000,16222.5600,16222.5600,15725.4300,15790.9300,23000,0
^BSESN,D,20100208,000000,15931.3400,16061.4100,15651.9900,15935.6100,26600,0
^BSESN,D,20100209,000000,15940.7300,16094.1300,15862.9000,16042.1800,21200,0
^BSESN,D,20100210,000000,16042.1800,16141.1300,15892.0100,15922.1700,19800,0
^BSESN,D,20100211,000000,15928.2800,16202.8700,15928.2800,16152.5900,14400,0
^BSESN,D,20100215,000000,16186.9000,16227.0400,16011.8200,16038.3500,17000,0
^BSESN,D,20100216,000000,16042.1800,16310.3900,16021.2900,16226.6800,20600,0
^BSESN,D,20100217,000000,16228.9100,16480.8900,16228.9100,16428.9100,19600,0
^BSESN,D,20100218,000000,16421.2000,16452.5100,16287.1700,16327.8400,14000,0
^BSESN,D,20100219,000000,16256.5300,16301.9400,16074.5800,16191.6300,19400,0
^BSESN,D,20100222,000000,16191.3200,16423.2300,16191.3200,16237.0500,14000,0
^BSESN,D,20100223,000000,16213.1400,16324.9300,16178.9100,16286.3200,13400,0
^BSESN,D,20100224,000000,16218.6800,16328.4400,16187.4400,16255.9700,12400,0
^BSESN,D,20100225,000000,16264.1000,16329.3300,16167.1300,16254.2000,12200,0
^BSESN,D,20100226,000000,16255.3300,16669.2500,16249.6700,16429.5500,31000,0
^BSESN,D,20100302,000000,16438.4500,16808.4900,16438.4500,16772.5600,22400,0
^BSESN,D,20100303,000000,16778.2900,17012.6100,16778.2900,17000.0100,20000,0
^BSESN,D,20100304,000000,17013.6800,17024.9600,16888.0500,16971.7000,19000,0
^BSESN,D,20100305,000000,16988.2900,17097.7100,16936.1200,16994.4900,19600,0
^BSESN,D,20100308,000000,17034.9200,17187.5500,17034.9200,17102.6000,15200,0
^BSESN,D,20100309,000000,17089.2200,17130.8300,17031.2100,17052.5400,56600,0
^BSESN,D,20100310,000000,17072.9400,17183.5100,17027.9200,17098.3300,16800,0
^BSESN,D,20100311,000000,17087.6300,17215.0700,17054.2800,17167.9600,11400,0
^BSESN,D,20100312,000000,17176.0200,17244.5400,17126.9300,17166.6200,24000,0
^BSESN,D,20100315,000000,17166.9700,17195.4900,17061.1400,17164.9900,14200,0
^BSESN,D,20100316,000000,17169.8400,17416.5500,17150.0600,17383.1800,12400,0
^BSESN,D,20100317,000000,17389.4700,17576.7800,17389.4700,17490.0800,16800,0
^BSESN,D,20100318,000000,17492.8100,17548.1300,17417.6100,17519.2600,13600,0
^BSESN,D,20100319,000000,17531.4700,17600.8700,17502.1400,17578.2300,13800,0
^BSESN,D,20100322,000000,17481.9600,17559.1800,17337.3800,17410.5700,12200,0
^BSESN,D,20100323,000000,17422.5100,17530.7900,17356.6400,17451.0200,12600,0
^BSESN,D,20100325,000000,17458.5100,17575.2300,17383.2100,17558.8500,13800,0
^BSESN,D,20100326,000000,17558.8500,17682.9400,17558.8500,17644.7600,13000,0
^BSESN,D,20100329,000000,17639.1800,17793.0100,17639.1800,17711.3500,14800,0
^BSESN,D,20100330,000000,17703.6700,17783.3500,17558.2200,17590.1700,12600,0
^BSESN,D,20100331,000000,17602.3900,17699.5000,17488.5500,17527.7700,13600,0
^BSESN,D,20100401,000000,17555.0400,17706.5600,17555.0400,17692.6200,13000,0
^BSESN,D,20100405,000000,17693.6600,17948.5400,17693.6600,17935.6800,12800,0
^BSESN,D,20100406,000000,17940.3200,17991.4100,17898.0000,17941.3700,12400,0
^BSESN,D,20100407,000000,17915.6000,18047.8600,17878.3100,17970.0200,13200,0
^BSESN,D,20100408,000000,17950.5600,17960.9100,17679.3400,17714.4000,11800,0
^BSESN,D,20100409,000000,17715.1600,17971.4700,17715.1600,17933.1400,12200,0
^BSESN,D,20100412,000000,17874.1600,17995.2500,17816.1900,17853.0000,9800,0
^BSESN,D,20100413,000000,17831.3800,17892.7800,17736.0900,17821.9600,12800,0
^BSESN,D,20100415,000000,17804.5500,17975.5700,17619.0200,17639.2600,12600,0
^BSESN,D,20100416,000000,17645.9100,17663.9900,17529.5500,17591.1800,11600,0
^BSESN,D,20100419,000000,17584.8600,17584.8600,17276.8000,17400.6800,11800,0
^BSESN,D,20100420,000000,17394.6800,17560.0900,17394.6800,17460.5800,14000,0
^BSESN,D,20100421,000000,17458.7600,17565.5500,17446.5100,17472.5600,10000,0
^BSESN,D,20100422,000000,17476.4800,17778.3400,17408.0200,17573.9900,17600,0
^BSESN,D,20100423,000000,17533.8800,17725.8800,17533.8800,17694.2000,17200,0
^BSESN,D,20100426,000000,17692.2600,17826.4800,17692.2600,17745.2800,14800,0
^BSESN,D,20100427,000000,17744.9300,17769.2500,17678.5600,17690.6200,12200,0
^BSESN,D,20100428,000000,17643.5900,17643.5900,17344.5800,17380.0800,17000,0
^BSESN,D,20100429,000000,17382.0900,17532.8600,17382.0900,17503.4700,10800,0
^BSESN,D,20100430,000000,17503.4700,17646.6100,17503.4700,17558.7100,12200,0
^BSESN,D,20100503,000000,17536.8600,17536.8600,17345.9200,17386.0800,10400,0
^BSESN,D,20100504,000000,17371.7500,17464.8200,17101.9600,17137.1400,19800,0
^BSESN,D,20100505,000000,17103.9500,17121.6600,16858.2300,17087.9600,20000,0
^BSESN,D,20100506,000000,17080.4700,17080.4700,16823.0000,16987.5300,16400,0
^BSESN,D,20100507,000000,16939.5800,16939.5800,16684.1300,16769.1100,19400,0
^BSESN,D,20100510,000000,16799.4900,17356.5400,16799.4900,17330.5500,19800,0
^BSESN,D,20100511,000000,17336.1300,17379.1500,17104.4500,17141.5300,20400,0
^BSESN,D,20100512,000000,17141.5300,17252.5200,17028.0800,17195.8100,18400,0
^BSESN,D,20100513,000000,17323.6300,17389.1500,17240.3500,17265.8700,18000,0
^BSESN,D,20100514,000000,17267.2500,17329.3200,16923.6500,16994.6000,15200,0
^BSESN,D,20100517,000000,16961.9200,16961.9200,16551.0000,16835.5600,20400,0
^BSESN,D,20100518,000000,16840.5900,17000.3400,16744.1300,16875.7600,16800,0
^BSESN,D,20100519,000000,16802.3900,16802.3900,16373.3200,16408.4900,22200,0
^BSESN,D,20100520,000000,16419.1000,16617.8000,16419.1000,16519.6800,21600,0
^BSESN,D,20100521,000000,16317.9400,16486.7400,16187.0300,16445.6100,24200,0
^BSESN,D,20100524,000000,16494.6100,16757.7300,16413.0300,16469.5500,22200,0
^BSESN,D,20100525,000000,16444.5700,16444.5700,15960.1500,16022.4800,21600,0
^BSESN,D,20100526,000000,16069.7800,16410.3500,16069.7800,16387.8400,18400,0
^BSESN,D,20100527,000000,16410.8800,16694.5500,16331.1000,16666.4000,18800,0
^BSESN,D,20100528,000000,16692.6600,16891.1700,16692.6600,16863.0600,19000,0
^BSESN,D,20100531,000000,16872.1700,16971.1500,16806.5000,16944.6300,15600,0
^BSESN,D,20100601,000000,16942.8200,16942.8200,16318.3900,16572.0300,20600,0
^BSESN,D,20100602,000000,16574.7900,16774.1500,16571.4500,16741.8400,29000,0
^BSESN,D,20100603,000000,16786.2800,17072.6300,16786.2800,17022.3300,21800,0
^BSESN,D,20100604,000000,17036.5500,17150.4200,16963.9200,17117.6900,22400,0
^BSESN,D,20100607,000000,17069.7700,17069.7700,16686.7300,16781.0700,26000,0
^BSESN,D,20100608,000000,16760.6000,16895.7300,16560.6400,16617.1000,27400,0
^BSESN,D,20100609,000000,16621.1200,16817.6900,16591.2600,16657.8900,36600,0
^BSESN,D,20100610,000000,16668.9100,16942.6000,16668.9100,16922.0800,24800,0
^BSESN,D,20100611,000000,16994.0700,17131.5600,16994.0700,17064.9500,24600,0
^BSESN,D,20100614,000000,17118.7400,17351.1800,17118.7400,17338.1700,17400,0
^BSESN,D,20100615,000000,17355.4900,17442.5000,17249.4600,17412.8300,22400,0
^BSESN,D,20100616,000000,17500.3000,17530.3800,17407.3000,17462.8700,27400,0
^BSESN,D,20100617,000000,17490.5200,17647.4200,17394.9000,17616.6900,25400,0
^BSESN,D,20100618,000000,17628.0200,17721.9900,17525.2900,17570.8200,24000,0
^BSESN,D,20100621,000000,17654.8100,17919.6200,17654.8100,17876.5500,26200,0
^BSESN,D,20100622,000000,17868.1200,17868.1200,17725.6300,17749.6900,15200,0
^BSESN,D,20100623,000000,17694.8700,17782.4100,17629.1900,17755.9400,17600,0
^BSESN,D,20100624,000000,17750.5100,17845.6500,17632.8000,17730.2400,15600,0
^BSESN,D,20100625,000000,17705.1100,17714.7300,17546.7300,17574.5300,19200,0
^BSESN,D,20100628,000000,17577.6600,17794.8000,17571.8500,17774.2600,19200,0
^BSESN,D,20100629,000000,17777.9500,17777.9500,17465.7300,17534.0900,19200,0
^BSESN,D,20100630,000000,17476.8500,17725.0400,17373.7800,17700.9000,18200,0
^BSESN,D,20100701,000000,17679.3400,17679.3400,17455.4100,17509.3300,16200,0
^BSESN,D,20100702,000000,17523.4700,17598.9400,17426.7800,17460.9500,17200,0
^BSESN,D,20100705,000000,17473.8300,17505.7300,17423.7400,17441.4400,7800,0
^BSESN,D,20100706,000000,17402.6800,17643.1400,17395.5800,17614.4800,15600,0
^BSESN,D,20100707,000000,17623.6600,17623.6600,17447.1500,17471.0300,15200,0
^BSESN,D,20100708,000000,17536.4800,17728.3700,17536.4800,17651.7300,14200,0
^BSESN,D,20100709,000000,17667.8500,17857.5800,17667.8500,17833.5400,26000,0
^BSESN,D,20100712,000000,17875.9700,18010.0700,17874.9500,17937.2000,16200,0
^BSESN,D,20100713,000000,17908.3000,17998.0400,17855.8500,17985.9000,17000,0
^BSESN,D,20100714,000000,18024.9500,18167.2200,17897.2600,17938.1600,16800,0
^BSESN,D,20100715,000000,17874.7100,17978.5600,17858.7300,17909.4600,11800,0
^BSESN,D,20100716,000000,17911.1300,17980.2700,17892.1600,17955.8200,13200,0
^BSESN,D,20100719,000000,17914.1200,18005.0700,17856.4000,17928.4200,11800,0
^BSESN,D,20100720,000000,17918.4300,18040.1700,17848.0700,17878.1400,11600,0
^BSESN,D,20100721,000000,17873.9200,18012.2000,17873.9200,17977.2300,13000,0
^BSESN,D,20100722,000000,17978.3700,18127.9000,17879.8800,18113.1500,16000,0
^BSESN,D,20100723,000000,18132.2900,18237.5600,18093.9300,18130.9800,17400,0
^BSESN,D,20100726,000000,18056.2400,18194.0900,17993.8800,18020.0500,16800,0
^BSESN,D,20100727,000000,17998.7400,18149.5600,17998.7400,18077.6100,15800,0
^BSESN,D,20100728,000000,18077.8500,18137.1400,17925.4000,17957.3700,15400,0
^BSESN,D,20100729,000000,17961.5800,18013.1000,17902.8400,17992.0000,11600,0
^BSESN,D,20100730,000000,17981.0600,18000.3500,17838.9200,17868.2900,14000,0
^BSESN,D,20100802,000000,17911.3100,18104.2400,17911.3100,18081.2100,11000,0
^BSESN,D,20100803,000000,18149.9000,18167.4500,18072.3800,18114.8300,13800,0
^BSESN,D,20100804,000000,18115.5600,18249.4600,18093.0300,18217.4400,11200,0
^BSESN,D,20100805,000000,18234.8500,18295.4300,18156.4500,18172.8300,10200,0
^BSESN,D,20100806,000000,18165.4900,18244.5600,18118.1900,18143.9900,9800,0
^BSESN,D,20100809,000000,18141.1100,18309.2500,18139.9000,18287.5000,11000,0
^BSESN,D,20100810,000000,18272.2800,18293.4000,18170.7700,18219.9900,17800,0
^BSESN,D,20100811,000000,18177.3500,18263.8800,18042.8900,18070.1900,20200,0
^BSESN,D,20100812,000000,17972.6500,18113.6200,17914.7800,18073.9000,19600,0
